time_signature,track_popularity,speechiness,danceability,playlist_name,track_artist,duration_ms,energy,playlist_genre,playlist_subgenre,track_name,mode,type,track_album_release_date,id,instrumentalness,track_album_id,playlist_id,track_id,valence,key,tempo,loudness,acousticness,liveness,track_album_name
4,21,0.295,0.504,Gangster Rap,"Venture Klan, Tacitoak, Li Pierre",197512,0.939,hip-hop,gangster,Legend,0,audio_features,2024-10-01,0EZbyAbK3nAoqjJPVtlJfD,0,68ouMukuiIvlDyUOzWzRlB,6mODZNt8CYYEBrWAyS5vs4,0EZbyAbK3nAoqjJPVtlJfD,0.42,1,157.916,-7.434,0.0628,0.41,The Side Effects of The Sun
4,66,0.144,0.825,Gangster Rap,Kodak Black,200548,0.414,hip-hop,gangster,Super Gremlin,1,audio_features,2022-02-25,1Y5Jvi3eLi4Chwqch9GMem,0,7sX9VE0I4zbslanrLXR5aR,6mODZNt8CYYEBrWAyS5vs4,1Y5Jvi3eLi4Chwqch9GMem,0.106,2,72.993,-6.634,0.00265,0.357,Back For Everything
3,16,0.0386,0.735,Gangster Rap,Nosy!,142000,0.569,hip-hop,gangster,OverSeas,0,audio_features,2024-09-30,2EdTP3jUWOd9S9K3JWdPSk,0.000163,1usLy1xeHrsQfBnvfAfAZW,6mODZNt8CYYEBrWAyS5vs4,2EdTP3jUWOd9S9K3JWdPSk,0.263,9,148.014,-10.35,0.00189,0.11,OverSeas
4,19,0.308,0.586,Gangster Rap,IZZY MEOCK,96052,0.875,hip-hop,gangster,U Can't Do That,0,audio_features,2024-07-03,5WeEwnUVUiAOPcFyujsqQu,0,7dKAguMKAnTlYfEsOV9zlR,6mODZNt8CYYEBrWAyS5vs4,5WeEwnUVUiAOPcFyujsqQu,0.75,7,181.884,-5.07,0.166,0.474,U Can't Do That
4,15,0.092,0.601,Gangster Rap,Sopperior,130000,0.883,hip-hop,gangster,sharktale,0,audio_features,2024-11-07,3Sjbcmz4uczwee7uzr7R61,0,5i4QbGDEy0q8LF1ITCcsSu,6mODZNt8CYYEBrWAyS5vs4,3Sjbcmz4uczwee7uzr7R61,0.27,8,156.999,-1.627,0.00088,0.184,sharktale
4,62,0.222,0.68,Gangster Rap,Pop Smoke,118800,0.607,hip-hop,gangster,Hawk Em,1,audio_features,2019-07-26,2ZRdQMMKtmPLdYp9aP5cK5,1.39E-05,6d1vGZsr6Uy3h9IigBpPAf,6mODZNt8CYYEBrWAyS5vs4,2ZRdQMMKtmPLdYp9aP5cK5,0.506,2,141.992,-5.523,0.264,0.354,Meet The Woo
4,64,0.437,0.89,Gangster Rap,SR,180000,0.455,hip-hop,gangster,Welcome To Brixton,1,audio_features,2020-11-27,7kQUdVjev73xIuwu7W6YW9,0,2cJGDIj1sw0CRisyitZqdQ,6mODZNt8CYYEBrWAyS5vs4,7kQUdVjev73xIuwu7W6YW9,0.897,2,138.988,-10.226,0.158,0.153,Welcome To Brixton
4,16,0.211,0.753,Gangster Rap,Ollie Twist,213526,0.837,hip-hop,gangster,Japanese Steel - Eerie Remix,1,audio_features,2024-07-16,7CDzNPH7c38MN47oLJFllv,0,5afZd1phwTmwyYYgFcI9MV,6mODZNt8CYYEBrWAyS5vs4,7CDzNPH7c38MN47oLJFllv,0.479,7,95.011,-8.207,0.0232,0.239,Japanese Steel
4,55,0.244,0.772,Gangster Rap,Pop Smoke,190680,0.744,hip-hop,gangster,Christopher Walking,0,audio_features,2020-02-07,2IT0T0EqPaUxasjl2o8J2G,0,4MZnolldq7ciKKlbVDzLm5,6mODZNt8CYYEBrWAyS5vs4,2IT0T0EqPaUxasjl2o8J2G,0.764,6,140.99,-5.108,0.0114,0.066,Meet The Woo 2
4,57,0.257,0.851,Gangster Rap,Sheff G,181509,0.673,hip-hop,gangster,We Getting Money,1,audio_features,2019-09-27,4B1HkmoPxGnIiovU1iy4IL,0,3Xvvi8uwGnuj9nF7fr2h39,6mODZNt8CYYEBrWAyS5vs4,4B1HkmoPxGnIiovU1iy4IL,0.776,1,120.973,-5.405,0.0452,0.314,THE UNLUCCY LUCCY KID
4,47,0.34,0.709,Gangster Rap,"Lil Durk, Only The Family",145920,0.447,hip-hop,gangster,Eyes Red,0,audio_features,2023-11-17,327maCobrzQZ20H1LwQ6Bk,0,3ZuNOvosbywUYTfgZc09tU,6mODZNt8CYYEBrWAyS5vs4,327maCobrzQZ20H1LwQ6Bk,0.207,10,125.103,-10.78,0.025,0.189,Nightmares In the Trenches
4,15,0.0687,0.782,Gangster Rap,baba bonet,148625,0.426,hip-hop,gangster,maple maple,0,audio_features,2024-10-16,2lyf7dCSZ6voEUQnIwsy0r,0.000144,1SSQuRymA0s66oxFuIvXLc,6mODZNt8CYYEBrWAyS5vs4,2lyf7dCSZ6voEUQnIwsy0r,0.476,1,110.04,-14.006,0.307,0.0822,temper tantrum
4,67,0.384,0.759,Gangster Rap,"Pooh Shiesty, Lil Durk",184490,0.538,hip-hop,gangster,Back in Blood (feat. Lil Durk),0,audio_features,2021-02-05,7FGdjbZ32vMybPuP0IuE7d,0,2UwJ4Nt10VStLczYefhcEV,6mODZNt8CYYEBrWAyS5vs4,7FGdjbZ32vMybPuP0IuE7d,0.831,8,146.933,-8.256,0.151,0.126,Shiesty Season
4,23,0.107,0.907,Gangster Rap,2JtheRichest,117332,0.401,hip-hop,gangster,Static,0,audio_features,2024-07-12,1PMeWRoz0QBKRcnmtJDOAZ,0,2Bm3vb5FRdZ1RjUsncTJJm,6mODZNt8CYYEBrWAyS5vs4,1PMeWRoz0QBKRcnmtJDOAZ,0.173,0,130.977,-8.288,0.00892,0.111,Static
4,68,0.204,0.88,Trap,"Teto, Matuê",170000,0.59,hip-hop,trap,M4,0,audio_features,2021-01-20,07AQkmp456NpEnT8HR7WLy,0,0yqUVjjoQFD1wtu4OJSNM3,37i9dQZF1EIhshGKK0SEkb,07AQkmp456NpEnT8HR7WLy,0.723,8,119.97,-4.709,0.08,0.184,M4
4,68,0.169,0.808,Trap,"Arcángel, Bad Bunny",263288,0.586,hip-hop,trap,Me Acostumbre (feat. Bad Bunny),0,audio_features,2017-04-11,2FIm6YsSGL5acOqSuJDh5s,0,4yE7L5RhMkjX7KkweWjFYk,37i9dQZF1EIhshGKK0SEkb,2FIm6YsSGL5acOqSuJDh5s,0.568,10,124.041,-7.242,0.641,0.14,Me Acostumbre (feat. Bad Bunny)
4,65,0.177,0.872,Trap,Rich The Kid,175230,0.519,hip-hop,trap,Plug Walk,1,audio_features,2018-03-30,1ZAyjvIk9YiD76yYy0TEG6,0,1Hno6CtKbaFNAEPjRHDrc6,37i9dQZF1EIhshGKK0SEkb,1ZAyjvIk9YiD76yYy0TEG6,0.154,11,95.006,-6.531,0.203,0.108,The World Is Yours
4,65,0.25,0.798,Trap,Young Dolph,264819,0.668,hip-hop,trap,100 Shots,1,audio_features,2017-04-01,3TXy6nchgKeYlVwOKNk9lE,4.60E-06,55GbaLX8yU1Agf7wjhez7W,37i9dQZF1EIhshGKK0SEkb,3TXy6nchgKeYlVwOKNk9lE,0.154,8,134.006,-5.244,0.135,0.0583,Bulletproof
4,63,0.0612,0.845,Trap,"Doode, Teto, Matuê",164571,0.655,hip-hop,trap,Groupies,0,audio_features,2021-09-28,3ua3rqwBNmeGeQfcKnA3bT,0,6GyknQiPJF4HKS85cxB5Wi,37i9dQZF1EIhshGKK0SEkb,3ua3rqwBNmeGeQfcKnA3bT,0.516,5,139.955,-5.137,0.239,0.0974,Groupies
3,24,0.3,0.736,Afro Hits,"KeBlack, SDM",148187,0.674,afrobeats,nigerian,Boulot,0,audio_features,2024-11-22,1jHHHH1GlrwdO5az2Q6A6K,0,6ny3VhgjCxyIkGAJk7TjsK,37i9dQZF1DWX0o6sD1a6P5,1jHHHH1GlrwdO5az2Q6A6K,0.482,10,93.121,-6.846,0.352,0.156,Focus
4,61,0.093,0.852,Afro Hits,"CKay, Olamide",170722,0.566,afrobeats,nigerian,WAHALA (feat. Olamide),0,audio_features,2024-04-19,6ZBXya9ewPZa6zXDRfPhog,0.00951,59BxJKNg7wRYlJxAahb3YW,37i9dQZF1DWX0o6sD1a6P5,6ZBXya9ewPZa6zXDRfPhog,0.54,9,96.937,-8.8,0.221,0.0852,WAHALA (FEAT. OLAMIDE)
3,68,0.298,0.567,Afro Hits,Youka,131765,0.637,afrobeats,nigerian,Hm Hm hm,0,audio_features,2024-07-05,1FEh2VLXCzHr4DhMLufrs5,0.0346,6oWVZRNxLYd8K32YuRAbzz,37i9dQZF1DWX0o6sD1a6P5,1FEh2VLXCzHr4DhMLufrs5,0.882,9,171.264,-4.032,0.499,0.235,VENIN
4,44,0.347,0.605,Afro Hits,"Wizkid, Tiakola",177013,0.627,afrobeats,nigerian,Après Minuit (feat. Tiakola),0,audio_features,2024-11-22,7JKGyMt8qkTaUHXFpxgjY2,7.75E-05,3dLXfyaG1kYeSQknLs2LP1,37i9dQZF1DWX0o6sD1a6P5,7JKGyMt8qkTaUHXFpxgjY2,0.888,1,96.593,-5.778,0.105,0.0964,Morayo
4,58,0.0592,0.748,Afro Hits,Dr. Yaro,149812,0.732,afrobeats,nigerian,Minimum ça,0,audio_features,2024-08-09,1lRtRYr979UcWFC0By63Er,0,2q5EahZjBppWAcWXG6nuha,37i9dQZF1DWX0o6sD1a6P5,1lRtRYr979UcWFC0By63Er,0.967,3,115.019,-3.688,0.665,0.0723,Minimum ça
4,66,0.0426,0.813,Afro Hits,"TitoM, Yuppe, Burna Boy, S.N.E",202560,0.552,afrobeats,nigerian,Tshwala Bam (feat. S.N.E),0,audio_features,2024-05-13,6cyXHTix4NQ069gKJEYv41,0.00667,1ZyNY4zHrl8MMzZ5li2Pm2,37i9dQZF1DWX0o6sD1a6P5,6cyXHTix4NQ069gKJEYv41,0.517,4,112.022,-12.066,0.0639,0.0951,Tshwala Bam (feat. S.N.E)
4,53,0.118,0.627,Afro Hits,"EBOLOKO, DRE-A",169738,0.622,afrobeats,nigerian,Satanana (feat. DRE-A),0,audio_features,2024-08-23,0QgxlcdUM6wUniw0ppYQlG,0,6RrXnrMFJMjdzVBploTzHD,37i9dQZF1DWX0o6sD1a6P5,0QgxlcdUM6wUniw0ppYQlG,0.575,2,104.273,-4.663,0.639,0.0853,Satanana (feat. DRE-A)
4,67,0.164,0.718,Afro Hits,Rema,148226,0.897,afrobeats,nigerian,AZAMAN,1,audio_features,2024-07-10,4K5lYtD8r6OFRbzWc6MwCS,0,2DDaN7Pgx9uDPd8IbWWW9H,37i9dQZF1DWX0o6sD1a6P5,4K5lYtD8r6OFRbzWc6MwCS,0.912,1,123.138,-5.701,0.153,0.881,HEIS
4,59,0.231,0.476,Afro Hits,"DJ Kawest, Joé Dwèt Filé",230560,0.652,afrobeats,nigerian,DIS MOI,1,audio_features,2024-09-20,3XY89uVwerVVtRNiWWxvt6,0.104,2gzMGjPQE1x5FTSoJlaOwy,37i9dQZF1DWX0o6sD1a6P5,3XY89uVwerVVtRNiWWxvt6,0.619,1,166.058,-6.435,0.185,0.109,DIS MOI
4,65,0.264,0.721,Afro Hits,Aya Nakamura,175843,0.631,afrobeats,nigerian,42,0,audio_features,2024-06-19,1xHHbz3YLEbqAuQFkM9Zcg,3.76E-06,18JyTvFLFrwZowo7rw9wO2,37i9dQZF1DWX0o6sD1a6P5,1xHHbz3YLEbqAuQFkM9Zcg,0.603,1,175.946,-5.743,0.123,0.108,42
4,57,0.222,0.463,Afro Hits,"Dadju, Tayc",286400,0.796,afrobeats,nigerian,La vie d'un... / Ma préférée,1,audio_features,2024-02-16,3IedXlFglIwo754rxOID4x,0,1iu85lxdKFTb98yP1Vxnfn,37i9dQZF1DWX0o6sD1a6P5,3IedXlFglIwo754rxOID4x,0.736,5,104.925,-6.604,0.0248,0.204,HÉRITAGE
4,61,0.117,0.612,Afro Hits,"Ruger, Tiwa Savage",168000,0.738,afrobeats,nigerian,Toma Toma,1,audio_features,2024-11-15,40t1l3IPtEIjlhAUPxn7jd,1.57E-06,4o6yKd0pkk355Ttn7uyiDS,37i9dQZF1DWX0o6sD1a6P5,40t1l3IPtEIjlhAUPxn7jd,0.954,7,130.18,-5.269,0.517,0.161,Toma Toma
1,64,0.0355,0.721,Viva Latino,"Gabito Ballesteros, Natanael Cano, Luis R Conriquez, Neton Vega",182558,0.821,latin,modern,Presidente,1,audio_features,2024-10-21,2q0wKlSmIWLdpCwwKjLPxZ,0,0jVUqz5x4VgFMYIof4Q64d,37i9dQZF1DX10zKzsJ2jva,2q0wKlSmIWLdpCwwKjLPxZ,0.38,11,104.044,-5.695,0.178,0.0934,Presidente
4,60,0.423,0.714,Latino Hip-Hop,"De La Ghetto, Yandel, Ñengo Flow, Daddy Yankee",315440,0.626,latin,hip-hop,"Fronteamos Porque Podemos (feat. Daddy Yankee, Yandel & Nengo Flow)",0,audio_features,2015-08-28,0LQsM0KYkSyCdN6TCo63vp,0,2rJgEmLWnlXEYnIPIgAMbc,0WHSUDr9DMD89LvRgj8kyK,0LQsM0KYkSyCdN6TCo63vp,0.512,5,76.625,-4.655,0.26,0.284,"Fronteamos Porque Podemos (feat. Daddy Yankee, Yandel & Nengo Flow)"
4,48,0.192,0.474,Latino Hip-Hop,Calle 13,267413,0.733,latin,hip-hop,La Bala,1,audio_features,2010-11-22,036nr5jRMRlrvtEVvld4lj,0,3yqcj5G3zkeXuWIx6cjQgx,0WHSUDr9DMD89LvRgj8kyK,036nr5jRMRlrvtEVvld4lj,0.483,8,78.831,-6.82,0.0447,0.0663,Entren Los Que Quieran
3,60,0.0947,0.691,Latino Hip-Hop,"Calle 13, Totó La Momposina, Susana Baca, Maria Rita",301427,0.805,latin,hip-hop,"Latinoamérica (feat. Totó la Momposina, Susana Baca & Maria Rita)",0,audio_features,2010-11-22,1xuYajTJZh8zZrPRmUaagf,0,3yqcj5G3zkeXuWIx6cjQgx,0WHSUDr9DMD89LvRgj8kyK,1xuYajTJZh8zZrPRmUaagf,0.866,2,142.503,-6.81,0.59,0.0975,Entren Los Que Quieran
4,43,0.228,0.721,Latino Hip-Hop,Calle 13,293067,0.817,latin,hip-hop,Digo Lo Que Pienso,0,audio_features,2010-11-22,2ZR2Cox8oGFMdvPLiNKrJO,0,3yqcj5G3zkeXuWIx6cjQgx,0WHSUDr9DMD89LvRgj8kyK,2ZR2Cox8oGFMdvPLiNKrJO,0.777,2,89.927,-5.271,0.153,0.0936,Entren Los Que Quieran
4,52,0.26,0.333,Latino Hip-Hop,Calle 13,292920,0.808,latin,hip-hop,Adentro,0,audio_features,2014-02-28,5NOtC9vnvCuEy6IaNflffX,0,1gDqOyL8NmU2LQPtFutRng,0WHSUDr9DMD89LvRgj8kyK,5NOtC9vnvCuEy6IaNflffX,0.518,4,82.15,-6.476,0.452,0.427,MultiViral
4,49,0.251,0.763,Latino Hip-Hop,Canserbero,428069,0.836,latin,hip-hop,Epílogo,1,audio_features,2010-01-01,6hrNshJaEQf0xtbHF1syxS,0,29N9nfcvov8KfyF2X8Mj6P,0WHSUDr9DMD89LvRgj8kyK,6hrNshJaEQf0xtbHF1syxS,0.514,6,91,-4.989,0.151,0.0918,Vida
4,47,0.282,0.56,Latino Hip-Hop,Canserbero,264281,0.794,latin,hip-hop,Clima Tropical,1,audio_features,2010-01-01,5DmUzQkGpAi6Z7hIaP5lwm,0,29N9nfcvov8KfyF2X8Mj6P,0WHSUDr9DMD89LvRgj8kyK,5DmUzQkGpAi6Z7hIaP5lwm,0.829,0,93.325,-4.28,0.619,0.153,Vida
4,58,0.27,0.552,Latino Hip-Hop,Canserbero,234292,0.805,latin,hip-hop,Aceptas,0,audio_features,2010-01-01,5C0UjpLuu3eGJ0ECK0dTV3,0,29N9nfcvov8KfyF2X8Mj6P,0WHSUDr9DMD89LvRgj8kyK,5C0UjpLuu3eGJ0ECK0dTV3,0.846,5,90.945,-4.511,0.678,0.277,Vida
4,51,0.0421,0.697,Latino Hip-Hop,Ana Tijoux,201987,0.685,latin,hip-hop,1977,0,audio_features,2010-04-27,7tOAN6w4a1LD0iqkRnIrhZ,0.000506,3ZhTbUZNobDXuzcYWGzxA3,0WHSUDr9DMD89LvRgj8kyK,7tOAN6w4a1LD0iqkRnIrhZ,0.578,9,103.926,-7.215,0.00388,0.0952,1977
4,68,0.251,0.662,Latino Hip-Hop,"Don Omar, Tego Calderón",305280,0.896,latin,hip-hop,Bandoleros,0,audio_features,2006-06-20,4BxzNZpcm1j3JczZzGNe2k,0,4SJhZBuuLYlwUJGxWf8Pj0,0WHSUDr9DMD89LvRgj8kyK,4BxzNZpcm1j3JczZzGNe2k,0.79,5,90.622,-5.311,0.318,0.186,The Fast And The Furious: Tokyo Drift (Original Motion Picture Soundtrack)
4,38,0.0811,0.932,Latino Hip-Hop,Orishas,224440,0.804,latin,hip-hop,¿Qué pasa?,0,audio_features,2003-02-28,60ePcJqdI3eYuC4D6j2nDw,0,7IiwG6cgejO8nONuFN0jof,0WHSUDr9DMD89LvRgj8kyK,60ePcJqdI3eYuC4D6j2nDw,0.926,2,100.979,-5.939,0.128,0.0649,emigrante
4,51,0.359,0.57,Latino Hip-Hop,Tego Calderón,202760,0.744,latin,hip-hop,Abayarde,1,audio_features,2003-07-01,4AUMwz00G4hFZxY26MyoWV,0.0134,6Q1kiSijkaHwoCwZUHW6IY,0WHSUDr9DMD89LvRgj8kyK,4AUMwz00G4hFZxY26MyoWV,0.638,5,87.444,-4.008,0.133,0.397,El Abayarde
4,36,0.392,0.646,Latino Hip-Hop,Calle 13,206373,0.8,latin,hip-hop,La Fokin Moda,1,audio_features,2007-04-19,6HFRqU7JQf3J4ukXW2NGoA,0,1Tng1uGqDjFgs6n4Ud25fH,0WHSUDr9DMD89LvRgj8kyK,6HFRqU7JQf3J4ukXW2NGoA,0.959,0,87.319,-5.523,0.692,0.052,Residente o Visitante
4,41,0.312,0.725,Latino Hip-Hop,Ana Tijoux,210040,0.516,latin,hip-hop,Shock,1,audio_features,2012,322LgcUL3uhHbpUQP57WUF,0,2zKOLLaPdOm8gouCwbzkgF,0WHSUDr9DMD89LvRgj8kyK,322LgcUL3uhHbpUQP57WUF,0.733,7,70.038,-9.853,0.188,0.0646,La Bala
4,11,0.353,0.742,Latino Hip-Hop,Akapellah,358945,0.664,latin,hip-hop,Rueda De Prensa,1,audio_features,2014-11-16,1yxE5zAfz69Z5iHIYigCH4,0,0s1Ieqb1kLiq23TmVFi9fs,0WHSUDr9DMD89LvRgj8kyK,1yxE5zAfz69Z5iHIYigCH4,0.695,2,90.168,-6.379,0.0393,0.0537,Como Siempre
4,31,0.225,0.907,Latino Hip-Hop,Akapellah,257026,0.455,latin,hip-hop,Milki,1,audio_features,2016-08-23,6y2GBwBg3jE70j5G1xDWxh,0.0366,3Y337pd4EqT9OPLWPpHIXa,0WHSUDr9DMD89LvRgj8kyK,6y2GBwBg3jE70j5G1xDWxh,0.223,3,127.966,-11.124,0.272,0.0978,Milki
4,16,0.516,0.651,Latino Hip-Hop,Akapellah,215532,0.573,latin,hip-hop,La Vida Es Un Freestyle,1,audio_features,2014-11-16,4vnH1hQW58pgrREpN29pfu,0,0s1Ieqb1kLiq23TmVFi9fs,0WHSUDr9DMD89LvRgj8kyK,4vnH1hQW58pgrREpN29pfu,0.369,0,88.914,-7.229,0.0651,0.103,Como Siempre
4,36,0.523,0.661,Latino Hip-Hop,Los Aldeanos,344627,0.484,latin,hip-hop,Fue un Placer,0,audio_features,2014-12-30,6Vw2g1lzPoe9hxKn0tsk8a,0,0uZZRTaZRaEc1CBjfwAi0m,0WHSUDr9DMD89LvRgj8kyK,6Vw2g1lzPoe9hxKn0tsk8a,0.733,4,82.741,-10.982,0.71,0.107,El Atropello
4,42,0.223,0.647,Latino Hip-Hop,Tego Calderón,225040,0.674,latin,hip-hop,Alegria,0,audio_features,2007-08-28,6tU65PBnpDOOpTeMwHKD4l,0,6nD8dUiT7uaVD1fNS9Fk2j,0WHSUDr9DMD89LvRgj8kyK,6tU65PBnpDOOpTeMwHKD4l,0.327,4,96.69,-5.037,0.549,0.351,El Abayarde: Contra-Ataca
4,34,0.416,0.636,Latino Hip-Hop,"Tego Calderón, Eddie Dee, Voltio",275187,0.62,latin,hip-hop,Payaso,1,audio_features,2006-08-29,1xk8U9rBakAbCpnQiLnu5q,0,1walNH2TBWePmw3KT3BDJ5,0WHSUDr9DMD89LvRgj8kyK,1xk8U9rBakAbCpnQiLnu5q,0.824,7,170.598,-7.064,0.078,0.115,The Underdog - El Subestimado
4,25,0.222,0.677,Latino Hip-Hop,"Tego Calderón, Chyno Nyno, Voltio, Pirulo, Ñejo",270333,0.663,latin,hip-hop,Lo Hecho Hecho Esta,1,audio_features,2007-08-28,5z1IjhVtDVXgGC66axmXsJ,3.85E-05,6nD8dUiT7uaVD1fNS9Fk2j,0WHSUDr9DMD89LvRgj8kyK,5z1IjhVtDVXgGC66axmXsJ,0.687,7,90.368,-5.479,0.282,0.402,El Abayarde: Contra-Ataca
4,58,0.0484,0.817,Bollywood Butter,"Maninder Buttar, Zahrah S Khan, Tanishk Bagchi",177695,0.715,indian,bollywood,Sakhiyan2.0,1,audio_features,2021-08-13,2hTn8oS49IQULxAWs7hEBz,0,5iXTBxq6U8TlbjRIDEDItN,2KA1ER81lhJ7VWNEs3dkpZ,2hTn8oS49IQULxAWs7hEBz,0.398,9,100.002,-5.13,0.183,0.214,Sakhiyan2.0 - BellBottom
4,68,0.0502,0.603,Bollywood Butter,"Jasleen Royal, B Praak, Romy, Anvita Dutt",228855,0.573,indian,bollywood,"Ranjha (From ""Shershaah"")",1,audio_features,2021-08-05,72zHuDxFQTjbL51qJQSA7j,0,0Z1zYMwJRpvq0d9rdqTOYo,2KA1ER81lhJ7VWNEs3dkpZ,72zHuDxFQTjbL51qJQSA7j,0.236,1,82.941,-5.843,0.478,0.0971,"Ranjha (From ""Shershaah"")"
4,67,0.0327,0.428,Bollywood Butter,"B Praak, Jaani",266005,0.467,indian,bollywood,"Mann Bharryaa 2.0 (From ""Shershaah"")",1,audio_features,2021-08-15,3jf5303mzzJ96O8xFTcEn4,0,37nWpT1gls52Tu6pymuPw3,2KA1ER81lhJ7VWNEs3dkpZ,3jf5303mzzJ96O8xFTcEn4,0.193,2,90.831,-4.904,0.68,0.135,"Mann Bharryaa 2.0 (From ""Shershaah"")"
4,59,0.044,0.638,Bollywood Butter,"Jubin Nautiyal, Emraan Hashmi",228031,0.785,indian,bollywood,Lut Gaye,1,audio_features,2021-03-19,2rU33n6Fhd6G1MzYhUj6C5,0,1A6zSLiNekSSlyPuJmka71,2KA1ER81lhJ7VWNEs3dkpZ,2rU33n6Fhd6G1MzYhUj6C5,0.515,10,91.101,-2.612,0.185,0.245,Mumbai Saga
4,54,0.027,0.573,Bollywood Butter,"Javed-Mohsin, Darshan Raval",230103,0.338,indian,bollywood,Kabhii Tumhhe,0,audio_features,2021-08-16,6Sflud15ff1KqBzg6wj78S,4.41E-06,5BLwx5IlfoWOrjJJ3i7gbK,2KA1ER81lhJ7VWNEs3dkpZ,6Sflud15ff1KqBzg6wj78S,0.451,7,96.981,-7.478,0.864,0.133,Shershaah (Original Motion Picture Soundtrack)
4,13,0.0503,0.488,Indie Rock Roadtrip,Broken Colours,212966,0.907,rock,indie,Not Giving In,1,audio_features,2024-03-29,0TfgaukeVsfWATMe9yhgip,0,71nKFr0YNMj8kl6IIm6dK9,5pMia1lBFZyj4VVa0wzrNV,0TfgaukeVsfWATMe9yhgip,0.635,0,141.936,-3.715,0.00249,0.331,Not Giving In
4,13,0.0382,0.359,Indie Rock Roadtrip,Reid Anderson,199133,0.173,rock,indie,She Loves You,0,audio_features,2024-11-11,3LDUC6pWq2AdXJ0S2lxEib,0,69jS3kTG5zBmMzWYMGO0uU,5pMia1lBFZyj4VVa0wzrNV,3LDUC6pWq2AdXJ0S2lxEib,0.146,0,109.988,-16.974,0.924,0.361,She Loves You
5,26,0.0334,0.583,Indie Rock Roadtrip,Motrik,281487,0.706,rock,indie,Hazel Hall,1,audio_features,2024-03-20,1CcBdUpEv1WqlPT8Yekx5Q,0.712,4j5Zvu7gnTgJdfuUznXmGl,5pMia1lBFZyj4VVa0wzrNV,1CcBdUpEv1WqlPT8Yekx5Q,0.925,2,175.106,-7.333,0.00558,0.0557,Hazel Hall
4,21,0.0314,0.69,Indie Rock Roadtrip,Rebecca Aadland,267213,0.302,rock,indie,Too Many Songs,0,audio_features,2022-06-13,3oLCOTExAEx9gASqeBvXBv,2.37E-06,4shZBFUDhI64ZBYfR9YDXC,5pMia1lBFZyj4VVa0wzrNV,3oLCOTExAEx9gASqeBvXBv,0.301,2,100.008,-11.244,0.263,0.114,Stronger Broken
4,42,0.0258,0.51,Indie Rock Roadtrip,Jay Statham,179690,0.625,rock,indie,Better Weather,1,audio_features,2024-09-13,4quXR0oI7XSPzsFQ5ty4vH,0,15WkDCPxcsQtNKXzgNUZRX,5pMia1lBFZyj4VVa0wzrNV,4quXR0oI7XSPzsFQ5ty4vH,0.486,8,90.032,-5.236,0.0542,0.116,Better Weather
4,18,0.0494,0.39,Indie Rock Roadtrip,Madame Kapuscinska,138501,0.288,rock,indie,Devil Got You,0,audio_features,2024-10-19,1Xzlvc4HyrHuAi8RXDCdXZ,0.00233,2WBsCZ07Pcb08ANY7Rwc1o,5pMia1lBFZyj4VVa0wzrNV,1Xzlvc4HyrHuAi8RXDCdXZ,0.125,4,129.699,-17.086,0.758,0.139,Devil Got You
4,22,0.0848,0.35,Indie Rock Roadtrip,Jacob Reddy,180000,0.785,rock,indie,Just Another Daydream,0,audio_features,2024-11-01,2Agv1zBkTPNAz7c5mqyYqG,2.76E-05,74CYy7hQHnwSh1njbbrxIn,5pMia1lBFZyj4VVa0wzrNV,2Agv1zBkTPNAz7c5mqyYqG,0.719,6,95.328,-6.576,0.336,0.355,These Streets Are Ours
4,24,0.0536,0.721,Indie Rock Roadtrip,Feet down Below,291428,0.736,rock,indie,I Saw You Cry,0,audio_features,2024-09-19,5j3xL75UoTdh0DT73gwGuf,0.00644,1ka6j3EYWpeyVpouIM1SMS,5pMia1lBFZyj4VVa0wzrNV,5j3xL75UoTdh0DT73gwGuf,0.82,4,129.986,-5.379,0.17,0.251,Music From The Stratosphere
4,28,0.0335,0.445,Indie Rock Roadtrip,Mayflower,197228,0.616,rock,indie,My Girl,1,audio_features,2024-10-24,4axoyziQCRxt7B7yuPXm1a,0.000122,7fpllE2dNr5YAQgJTKjmzZ,5pMia1lBFZyj4VVa0wzrNV,4axoyziQCRxt7B7yuPXm1a,0.374,0,102.047,-8.509,0.0043,0.111,My Girl
4,32,0.0288,0.56,Indie Rock Roadtrip,The Scarlet Goodbye,189007,0.75,rock,indie,To Feel The Sun,1,audio_features,2024-11-01,13mJjwtOA7LodaWQA9RVu7,0.00131,2QiwZVkULnHHCyxdVl2cEg,5pMia1lBFZyj4VVa0wzrNV,13mJjwtOA7LodaWQA9RVu7,0.666,2,124.489,-7.229,0.0112,0.394,To Feel The Sun
4,28,0.0819,0.158,Indie Rock Roadtrip,The Juice,221696,0.778,rock,indie,Pieces,1,audio_features,2024-11-01,2SgTneA7u4FQXHka56mWAS,1.22E-05,4xA7p1kzM3IGbqZgWDIVKu,5pMia1lBFZyj4VVa0wzrNV,2SgTneA7u4FQXHka56mWAS,0.0975,7,194.066,-9.471,0.000787,0.0923,Pieces
4,31,0.0345,0.58,Indie Rock Roadtrip,Grimm Jack,200024,0.828,rock,indie,Waiting,1,audio_features,2024-07-26,5OeBUptBXGKdhQW9EEJ97P,0.000471,4HXhX3wbUoC0BDDaWabr0f,5pMia1lBFZyj4VVa0wzrNV,5OeBUptBXGKdhQW9EEJ97P,0.667,2,113.016,-4.914,0.00559,0.0818,Waiting
